      0	   4545	     71
    172	   4773	     72
    329	   5000	     85
    464	   5227	     71
    610	   5455	     85
    741	   5605	     72
    903	   5756	     85
   1034	   5909	     72
   1140	   6060	     85
   1259	   6211	     71
   1420	   6364	     72
   1573	   6515	     71
   1731	   6665	     72
   4610	  10000	     72
   4759	  10181	     70
   4924	  10362	     71
   5067	  10545	     70
   5189	  10726	     72
   5354	  10909	     71
   5479	  11090	     70
   5625	  11271	     72
   5736	  11454	     70
   5873	  11635	     71
   6024	  11818	     70
   6188	  12045	     71
  10723	  17273	     74
  10884	  17424	     72
  11032	  17575	     85
  11163	  17727	     71
  11288	  17878	     74
  11421	  18029	     72
  11571	  18182	     85
  11698	  18333	     72
  11852	  18484	     85
  11946	  18636	     71
  12098	  18787	     85
  12223	  18938	     74
  14609	  21818	     72
  18228	  25455	     70
  18369	  25568	     85
  18465	  25682	     71
  19107	  26364	     71
  24500	  31818	     72
  24620	  31932	     71
  24724	  32045	     85
  24821	  32159	     70
  24934	  32273	     74
  26235	  33636	     74
  34727	  42727	     70
  34836	  42841	     80
  34949	  42955	     74
  35058	  43068	     71
  35183	  43182	     85
  35289	  43295	     72
  36511	  44545	     85
  43938	  52727	     77
  44062	  52841	     85
  44167	  52954	     71
  44269	  53068	     81
  44371	  53182	     70
  44500	  53295	     80
  44588	  53409	     70
  44687	  53523	     77
  44816	  53636	     79
  44933	  53750	     66
  45080	  53864	     79
  46634	  55454	     79
  50241	  59091	     72
  51922	  60909	     74
  52161	  61060	     72
  52343	  61211	     80
  52526	  61364	     71
  52740	  61591	     72
  52848	  61818	     70
  53010	  62045	     71
  53152	  62273	     80
  53292	  62424	     72
  53428	  62575	     74
  62454	  72727	     71
  62601	  72908	     70
  62740	  73089	     72
  62862	  73272	     70
  63036	  73453	     71
