      0	      0	     74
    127	    125	     74
    223	    250	     74
    321	    375	     74
   1013	    883	     74
   1138	   1000	     79
   1267	   1125	     79
   1367	   1250	     79
   1487	   1375	     79
   1604	   1500	     79
   1715	   1625	     79
   1833	   1750	     79
   1946	   1875	     79
   3838	   3445	     74
   3898	   3532	     73
   4054	   3641	     73
   4167	   3750	     73
   4269	   3875	     73
   8894	   7933	     74
   8994	   8043	     68
   9148	   8135	     68
   9246	   8250	     68
   9373	   8375	     68
