      0	   1500	     83
    548	   1750	     77
    719	   1832	     86
    873	   1914	     80
    942	   2000	     75
   1708	   2500	     88
   2488	   3000	     80
   3392	   3500	     69
   4242	   4000	     83
  14071	   9875	     69
  14204	  10000	     73
  14294	  10125	     70
  14385	  10250	     71
  14485	  10375	     72
  14567	  10500	     76
  14658	  10625	     74
  14758	  10750	     77
  19517	  13500	     69
  20304	  13769	     80
  20448	  13888	     77
  20560	  14000	     83
  21317	  14500	     77
  22183	  15000	     80
  23071	  15500	     69
  30710	  19813	     91
  30840	  19875	     89
  30931	  19938	     86
  31019	  20000	     85
  31085	  20063	     83
  31167	  20125	     82
  31246	  20188	     81
  31300	  20250	     80
  31390	  20313	     78
  31479	  20375	     77
  31540	  20438	     76
  31623	  20500	     75
  36681	  23500	     80
  37454	  23777	     77
  37617	  23883	     83
  37762	  24000	     69
  38588	  24500	     77
  39627	  25000	     80
