      0	      0	     79
   1422	   1374	     80
   1563	   1500	     73
   2306	   2250	     79
   2480	   2374	     74
   2603	   2499	     73
   2745	   2625	     80
   4556	   4249	     73
   4673	   4374	     72
   4794	   4500	     79
   4906	   4624	     74
   5048	   4749	     73
   5202	   4875	     79
   7585	   7088	     65
   7677	   7178	     73
   9524	   8874	     74
   9663	   9000	     72
   9797	   9124	     79
   9982	   9249	     73
  10099	   9375	     80
  11666	  10844	     82
  11775	  10954	     74
  13273	  12336	     65
  13365	  12423	     79
  14723	  13624	     74
  14859	  13749	     79
  14991	  13875	     73
  16116	  14954	     66
  16250	  15048	     72
  17370	  16097	     79
  17468	  16182	     80
  18562	  17212	     63
  18663	  17298	     74
  19673	  18249	     79
