0	0	60
2120	2083	69
2260	2222	71
2580	2500	65
2700	2639	60
2850	2778	64
3150	3056	70
3250	3194	71
3400	3333	63
3910	3750	73
4080	3889	65
4820	4583	64
4960	4722	71
5090	4861	63
5230	5000	66
5660	5417	60
5900	5556	70
7498	7083	64
7670	7222	63
8630	8056	70
8720	8194	71
8870	8333	66
9180	8611	64
9290	8750	60
9490	8889	65
11130	10417	64
11260	10556	70
12200	11528	63
12410	11667	71
13900	13056	65
14000	13194	70
14170	13333	64
15170	14306	66
15330	14444	65
15630	14722	64
15760	14861	60
15940	15000	66
17180	16250	63
17260	16389	64
17430	16528	70
17570	16667	71
18030	17083	65
18210	17222	79
20320	19167	73
20400	19306	71
20530	19444	65
20980	19861	66
21120	20000	70
21500	20417	71
21640	20556	63
21980	20833	65
22100	20972	64
22260	21111	60
22910	21806	66
23060	21944	70
23190	22083	65
23400	22222	71
23870	22639	73
24030	22778	79
25980	24444	74
26310	24661	68
26510	24878	60
26830	25097	71
27050	25313	67
27250	25530	66
27460	25749	77
27740	25965	69
27920	26182	67
28130	26401	63
28360	26618	74
28600	26834	60
28830	27053	73
29190	27379	74
29550	27705	82
29880	28031	76
30290	28358	74
30595	28684	68
30960	29010	73
31280	29336	63
31660	29662	69
31960	29988	73
32000	30092	60
32220	30180	74
32380	30314	68
32600	30477	67
32740	30640	69
32887	30803	63
33100	30966	68
33300	31129	69
33480	31292	67
33980	31672	74
34240	31888	60
34530	32108	69
34750	32324	63
35640	33086	60
36000	33328	74
36105	33460	68
36590	33791	68
