     32	      0	     75
    924	    804	     74
   1040	    919	     79
   1172	   1034	     73
   1272	   1149	     82
   1374	   1263	     80
   1519	   1379	     74
   1626	   1494	     73
   1726	   1608	     82
   1870	   1724	     79
   1956	   1839	     80
   2088	   1953	     74
   2239	   2069	     72
   2786	   2528	     75
   2912	   2643	     74
   3042	   2759	     79
   3126	   2873	     73
   3241	   2988	     82
   3399	   3103	     80
   3848	   3563	     79
   4017	   3677	     72
   4132	   3793	     74
   4240	   3908	     79
   4366	   4022	     73
   4466	   4138	     72
   4570	   4252	     74
   4703	   4367	     73
   4853	   4483	     82
   6492	   5977	     80
   6596	   6091	     74
   6731	   6207	     82
   6821	   6321	     79
   6953	   6436	     80
   7078	   6552	     74
   7190	   6666	     80
   7323	   6781	     74
   7407	   6897	     80
   7540	   7011	     82
   7652	   7126	     74
   7764	   7241	     80
   7888	   7356	     74
   8013	   7470	     79
   8155	   7586	     73
   9032	   8390	     72
   9154	   8505	     80
   9266	   8621	     72
   9389	   8735	     75
   9508	   8850	     74
   9591	   8966	     80
   9749	   9080	     72
   9851	   9194	     73
   9959	   9310	     79
  10510	   9770	     73
  10638	   9884	     82
  10751	  10000	     80
  10858	  10115	     74
  10981	  10229	     75
  11100	  10345	     73
  11181	  10459	     80
  11292	  10574	     82
  11402	  10690	     79
  11550	  10804	     75
  11641	  10919	     73
  11769	  11035	     74
  13045	  12183	     73
  13090	  12298	     75
  13269	  12414	     80
  13356	  12528	     72
  13503	  12643	     79
  13644	  12758	     72
  13763	  12873	     80
  13891	  12988	     73
  14019	  13103	     75
  14116	  13218	     73
  14226	  13332	     80
  14353	  13448	     73
  14465	  13563	     75
  14605	  13677	     72
  14715	  13793	     79
  14864	  13908	     73
  14953	  14022	     74
  18641	  17113	     67
  18892	  17330	     69
  19103	  17549	     73
  19319	  17765	     63
  19496	  17982	     69
  19713	  18201	     63
  19915	  18417	     68
  20119	  18634	     73
  20338	  18853	     74
  20719	  19179	     66
  21029	  19505	     71
  21381	  19831	     77
  21724	  20157	     74
  22103	  20484	     68
  22452	  20810	     67
  22867	  21136	     69
  23243	  21462	     60
  23570	  21788	     63
  23971	  22114	     74
  24319	  22405	     69
  24387	  22549	     73
  24570	  22632	     63
  24720	  22766	     68
  24886	  22929	     63
  25035	  23092	     73
  25203	  23209	     68
  25370	  23418	     69
  25552	  23581	     63
  25728	  23744	     68
  25899	  23907	     69
  26080	  24070	     63
  26227	  24251	     74
  26311	  24366	     73
  26622	  24491	     63
  26839	  24667	     68
  27068	  24886	     69
  27295	  25102	     63
  27567	  25319	     69
  27748	  25538	     68
  27848	  25670	     63
  28287	  25864	     63
  28723	  26190	     63
  29099	  26432	     69
  29209	  26575	     73
  29632	  26883	     73
