     38	   1500	     72
    375	   1688	     77
   1113	   2150	     77
   1188	   2200	     79
   1313	   2250	     81
   1675	   2525	     79
   1825	   3000	     77
   2100	   3188	     84
   2900	   3750	     81
   3363	   4500	     77
   3663	   4688	     86
   4425	   5250	     82
   4900	   6000	     77
   5188	   6188	     84
   6000	   6750	     81
   6488	   7500	     77
   6750	   7688	     76
   6988	   7875	     77
   7200	   8063	     78
   7462	   8250	     79
   7938	   9000	     79
   8250	   9188	     77
   8475	   9375	     79
   8700	   9563	     80
   8962	   9750	     81
   9447	  10500	     81
   9750	  10688	     79
  10000	  10875	     82
  10225	  11063	     81
  10462	  11250	     81
  10713	  11438	     79
  10938	  12000	     77
  11188	  12188	     76
  11313	  12275	     77
  11450	  12375	     79
  11587	  12463	     77
  11700	  12563	     76
  11813	  12650	     74
  11938	  12750	     72
  18725	  19688	     84
  21250	  21938	     82
  21450	  22500	     81
  21738	  22688	     81
  22013	  22875	     79
  22275	  23063	     79
  22538	  23250	     79
  23375	  24000	     79
  23613	  24188	     79
  24400	  24938	     81
  24613	  25500	     77
  24875	  25688	     76
  25138	  25875	     72
  25350	  26063	     77
  25550	  26150	     79
  25637	  26200	     81
  25688	  26250	     82
  25912	  26525	     81
  26213	  27000	     79
  26513	  27188	     80
  27363	  27750	     81
  34875	  34688	     65
  35725	  35250	     81
  36200	  36000	     83
  36475	  36188	     83
  36778	  36563	     84
  37225	  36750	     79
  37875	  37588	     76
  37912	  37637	     77
  38000	  37688	     79
  38263	  37875	     77
  38500	  38063	     76
  38738	  38250	     74
  38800	  38438	     73
  39313	  39000	     81
  39512	  39188	     79
  40288	  39750	     77
  41025	  40688	     77
  41188	  40775	     79
  41363	  40875	     77
  41513	  40963	     76
  41638	  41063	     74
  41762	  41150	     72
  41913	  41250	     71
  42013	  41338	     72
  42163	  41438	     71
  42288	  41525	     69
  42450	  42000	     67
  42525	  42088	     65
  42663	  42188	     64
  42787	  42275	     67
  42913	  42375	     69
  43063	  42463	     71
  43188	  42563	     72
  43300	  42650	     74
  43438	  42750	     76
  43563	  42838	     77
  43688	  42938	     79
  43813	  43025	     81
  43912	  43500	     83
  44050	  43588	     84
  44188	  43688	     79
  44750	  44063	     76
