0	0	72
1360	1250	79
1870	1667	72
3270	2917	66
3800	3333	72
4290	3750	74
4770	4167	72
7180	6250	85
7730	6667	72
8190	7083	74
8655	7500	66
9130	7917	79
9680	8333	87
12640	10833	72
13040	11250	74
13560	11667	66
14050	12083	79
15050	12917	72
15590	13333	66
17580	15000	72
18040	15417	66
18590	15833	72
22530	19167	72
22990	19583	70
23450	20000	74
23960	20417	66
24440	20833	85
24940	21250	72
25410	21667	79
25980	22083	74
26480	22500	85
27380	23333	70
31350	26667	72
34810	29583	70
35770	30417	74
39280	33333	85
40310	34167	72
