30	0	74
160	129	79
1990	1250	71
2100	1375	73
2260	1500	66
2820	1875	74
2950	2000	70
3580	2375	65
3720	2500	71
4090	2750	73
4180	2875	79
4370	3000	68
5200	3625	71
5320	3750	66
5470	3875	65
5700	4000	73
6850	4875	71
7000	5000	79
7530	5375	74
7750	5500	66
9180	6625	65
9290	6750	73
9410	6875	71
9580	7000	79
10080	7375	68
10270	7500	65
11130	8250	66
11250	8375	60
11470	8500	71
12470	9250	74
12580	9375	79
12730	9500	66
13270	9875	70
13400	10000	65
15060	11375	60
15280	11500	66
15680	11875	71
15820	12000	65
16200	12250	64
16340	12375	68
16500	12500	70
17500	13250	69
17650	13375	71
17800	13500	60
18700	14125	66
18820	14250	64
18950	14375	65
19110	14500	70
19550	14875	69
19720	15000	70
20080	15250	68
20190	15375	70
20370	15500	79
24390	18433	63
24660	18652	69
24910	18869	63
25150	19085	74
25430	19304	63
25660	19521	69
25870	19737	63
26120	19957	68
26360	20173	76
26510	20390	82
26740	20609	69
27080	20935	74
27460	21261	68
27870	21587	76
28260	21913	69
28650	22239	63
29000	22565	82
29090	22657	68
29280	22756	74
29470	22891	63
29620	23054	69
29830	23217	68
30010	23380	63
30190	23544	63
30370	23707	68
30540	23870	63
30740	24033	69
30910	24196	76
31140	24359	68
31320	24522	69
31480	24685	63
31830	24901	74
32110	25118	63
32330	25261	82
32390	25385	69
32650	25554	63
33690	26315	74
34820	27209	82
34930	27294	68
36690	28598	69
