      0	      0	     63
    273	    151	     68
    485	    306	     76
    729	    462	     73
    925	    613	     73
   1117	    768	     74
   2598	   1998	     73
   2792	   2153	     82
   3008	   2308	     87
   3188	   2459	     74
   3379	   2614	     79
   3587	   2769	     84
   3806	   2921	     85
   3962	   3076	     78
   4181	   3231	     77
   4350	   3382	     74
   4552	   3537	     69
   4740	   3692	     63
   4940	   3844	     74
   6179	   4767	     72
   6404	   4922	     73
   6563	   5077	     66
   6773	   5228	     72
   6944	   5383	     65
   7154	   5538	     63
   7352	   5690	     82
   7563	   5845	     76
   8573	   6613	     89
   8790	   6768	     82
   8975	   6923	     80
   9179	   7075	     76
   9344	   7230	     74
   9565	   7385	     69
   9781	   7536	     68
   9971	   7691	     72
  10137	   7846	     65
  10298	   7998	     66
  10477	   8153	     64
  10675	   8308	     63
  10917	   8459	     73
  11085	   8614	     68
  11290	   8769	     73
  13392	  10460	     65
  13596	  10615	     73
  13777	  10767	     71
  13973	  10922	     72
  14127	  11077	     68
  14308	  11228	     66
  14485	  11383	     67
  14694	  11538	     70
  14904	  11690	     64
  15071	  11845	     69
  15277	  12000	     63
  15483	  12151	     76
  15679	  12306	     73
  15852	  12462	     68
  16006	  12613	     74
  16613	  13075	     71
  16825	  13230	     77
  17021	  13385	     79
  17198	  13536	     85
  17354	  13691	     82
  17538	  13846	     87
  17725	  13998	     81
  17912	  14153	     84
  18100	  14308	     79
  18273	  14459	     82
  18462	  14614	     76
  18688	  14769	     74
  20356	  16154	     69
  20581	  16305	     71
  20756	  16460	     66
  20944	  16615	     72
  21150	  16767	     64
  21327	  16922	     61
  21517	  17077	     74
  22411	  17690	     79
  22596	  17845	     76
  22777	  18000	     77
  23000	  18151	     71
  23158	  18306	     72
  23350	  18462	     75
  23548	  18613	     69
  23723	  18768	     68
  23921	  18923	     66
  24100	  19075	     67
  24285	  19230	     64
  24494	  19385	     74
