      0	      0	     66
    202	    164	     69
    385	    332	     68
    533	    500	     72
    702	    664	     75
    890	    832	     73
   1096	   1000	     79
   1277	   1164	     71
   1425	   1332	     68
   1588	   1500	     65
   1769	   1664	     70
   1946	   1832	     74
   2138	   2000	     79
   2358	   2164	     73
   2531	   2332	     72
   2758	   2500	     66
   2950	   2664	     69
   3154	   2832	     68
   3344	   3000	     71
   3573	   3164	     66
   3725	   3332	     70
   3946	   3500	     65
   4102	   3664	     63
   4267	   3832	     62
   4487	   4000	     66
   4660	   4164	     61
   4835	   4332	     64
   5027	   4500	     60
   5206	   4664	     63
   5402	   4832	     65
   5590	   5000	     66
   5765	   5164	     71
   5931	   5332	     63
   6160	   5500	     60
   6367	   5664	     68
   6529	   5832	     69
   6725	   6000	     73
   6904	   6164	     66
   7083	   6332	     71
   7310	   6500	     65
   7494	   6664	     70
   7654	   6832	     68
   7850	   7000	     73
   8002	   7164	     76
   8187	   7332	     70
   8406	   7500	     66
   8583	   7664	     73
   8792	   7832	     74
   8973	   8000	     71
   9206	   8164	     70
   9400	   8332	     72
   9583	   8500	     66
   9812	   8664	     63
   9975	   8832	     69
  10181	   9000	     65
  10371	   9164	     68
  10554	   9332	     76
  11373	  10000	     79
  11546	  10164	     74
  11719	  10332	     77
  11921	  10500	     72
  12077	  10664	     71
  12246	  10832	     75
  12454	  11000	     70
  12621	  11164	     76
  12829	  11332	     69
  12994	  11500	     68
  13185	  11664	     72
  13331	  11832	     71
  13519	  12000	     73
  13696	  12164	     70
  13879	  12332	     74
  14075	  12500	     68
  14267	  12664	     73
  14452	  12832	     74
  14638	  13000	     79
  14873	  13164	     72
  15031	  13332	     71
  17510	  15500	     68
  17717	  15664	     74
  17896	  15832	     79
  18081	  16000	     81
  18283	  16164	     71
  18458	  16332	     72
  18619	  16500	     68
  18798	  16664	     72
  18942	  16832	     66
  19113	  17000	     63
  19300	  17164	     65
  19475	  17332	     64
  19692	  17500	     68
  19869	  17664	     73
  20019	  17832	     72
  20188	  18000	     74
  20415	  18164	     67
  20598	  18332	     69
  20773	  18500	     68
  20944	  18664	     71
  21146	  18832	     70
  21350	  19000	     74
  21527	  19164	     78
  21727	  19332	     73
  21904	  19500	     79
  22063	  19664	     74
  22267	  19832	     77
  22442	  20000	     73
  22623	  20164	     72
  22788	  20332	     68
