      0	      0	     70
   1388	   1500	     74
   1569	   1688	     69
   1956	   1875	     70
   2150	   2063	     75
   2444	   2250	     71
   2616	   2438	     72
   2963	   3000	     77
   3481	   3375	     74
   3834	   3563	     70
   4559	   4500	     74
   4828	   4688	     69
   5094	   4875	     70
   5316	   5063	     75
   5559	   5250	     71
   5753	   5438	     72
   6000	   6000	     77
   7384	   6938	     77
   7703	   7500	     77
   7856	   7688	     74
   8206	   7875	     71
   8494	   8063	     67
   8669	   8250	     69
   8928	   8438	     71
   9203	   9000	     72
   9459	   9188	     75
   9684	   9375	     77
   9928	   9563	     79
  10153	   9750	     75
  10375	   9938	     72
  10688	  10500	     70
  11191	  10875	     70
  11388	  10963	     74
  11534	  11063	     72
  11678	  11250	     70
  11847	  11438	     72
  12191	  12000	     72
  12884	  12563	     74
  16612	  16500	     74
  16934	  16688	     69
  17141	  16875	     70
  17353	  17063	     75
  17675	  17250	     71
  17803	  17438	     72
  18078	  18000	     77
  18722	  18375	     74
  19019	  18563	     70
  19659	  19500	     74
  19956	  19688	     69
  20141	  19875	     70
  20356	  20063	     75
  20616	  20250	     71
  20816	  20438	     72
  21116	  21000	     77
  22497	  22500	     74
  23225	  23063	     75
  23997	  24000	     77
  25281	  24938	     77
  25578	  25500	     77
  25747	  25688	     74
  26038	  25875	     71
  26353	  26063	     67
  26534	  26250	     69
  26778	  26438	     71
  26994	  27000	     72
  27291	  27188	     75
  27469	  27375	     77
  27728	  27563	     79
  28028	  27750	     75
  28206	  27938	     72
  28488	  28500	     70
  28897	  28875	     70
  29088	  28963	     74
  29219	  29063	     72
  29341	  29250	     70
  29588	  29438	     72
  29916	  30000	     70
  30794	  30563	     70
  31009	  30750	     70
  31266	  30938	     70
  31488	  31500	     70
  31675	  31688	     65
  31978	  31875	     74
  32278	  32063	     74
  32528	  32250	     74
  32725	  32438	     74
  32991	  33000	     74
  33178	  33188	     70
  33463	  33375	     77
  33878	  33563	     77
  33887	  33750	     77
  34328	  33938	     77
  34575	  34500	     77
  34881	  34688	     74
  35088	  34875	     77
  35344	  35063	     77
  35591	  35250	     72
  35813	  35438	     77
  36069	  36000	     77
  36303	  36188	     74
  36531	  36375	     77
  36794	  36563	     77
  37022	  36750	     72
  37369	  36938	     77
  37603	  37500	     77
  38894	  38438	     74
  39269	  39000	     74
  40678	  39938	     70
  40944	  40500	     70
  41147	  40688	     65
  41381	  40875	     74
  41653	  41063	     74
  41866	  41250	     70
  42059	  41438	     77
  42494	  42000	     77
  42956	  42375	     79
  43319	  42563	     75
  43981	  42938	     74
  44644	  43500	     74
  45791	  43875	     75
  46400	  44063	     72
  48113	  44438	     70
  48391	  45000	     72
  48834	  45375	     74
  48928	  45463	     75
  49131	  45563	     65
  49597	  45938	     67
  49709	  46025	     69
  49869	  46500	     70
  50378	  46875	     74
  50681	  47063	     77
  51147	  47438	     74
  51513	  48000	     72
  51925	  48375	     74
  52019	  48462	     75
  52228	  48563	     65
  52656	  48938	     67
  52784	  49025	     69
  52950	  49500	     70
  53506	  49875	     74
  53766	  50063	     77
  54334	  50438	     70
  54637	  51000	     79
  55444	  51563	     75
  56256	  52500	     72
  57078	  53063	     77
  58016	  54000	     70
