     12	      0	     80
    576	    417	     71
   1078	    833	     74
   1639	   1250	     72
   2122	   1667	     79
   2672	   2083	     72
   3170	   2500	     70
   3700	   2917	     66
   4224	   3333	     72
   4915	   3750	     70
   5396	   4167	     79
   5899	   4583	     71
   7528	   5833	     80
   8618	   6667	     71
   9731	   7500	     79
  11330	   8750	     70
  18917	  14583	     86
  19578	  14943	     74
  19715	  15110	     87
  20484	  15583	     86
  21375	  16083	     92
  22288	  16306	     86
  22392	  16415	     87
  22538	  16513	     79
  22677	  16713	     87
  23375	  17224	     79
  24217	  17794	     73
  25175	  18368	     87
  26036	  18939	     86
  26957	  19509	     92
  28793	  20083	     79
  29503	  20443	     86
  29609	  20583	     87
  30403	  21083	     92
  31269	  21583	     79
  32441	  22083	     73
  33354	  22271	     86
  33491	  22368	     79
  33618	  22509	     87
  34082	  22939	     79
  34616	  23368	     86
  35335	  23794	     79
  36009	  24224	     87
  37057	  24654	     73
  37979	  25025	     87
  38406	  25185	     86
  38575	  25298	     92
  38734	  25461	     79
  39137	  25747	     87
  39571	  26083	     92
  40073	  26415	     86
  40618	  26747	     87
