      0	      0	     73
    386	    157	     82
    505	    277	     84
    580	    400	     81
    711	    524	     87
   1186	    741	     79
   1730	   1108	     84
   2214	   1470	     81
   2689	   1679	     86
   2791	   1832	     87
   3370	   2199	     92
   3843	   2561	     86
   4359	   2783	     87
   4480	   2966	     81
   4991	   3290	     79
   5457	   3652	     84
   6066	   4014	     73
   7027	   4364	     79
   7407	   4538	     82
   7518	   4645	     77
   7668	   4798	     87
   8252	   5233	     73
   8868	   5531	     81
   8989	   5700	     84
   9557	   6106	     79
  10293	   6545	     84
  10777	   6703	     79
  10948	   6818	     86
  11077	   6937	     92
  11211	   7091	     87
  12034	   7636	     81
  12864	   8182	     86
  14064	   8727	     79
  14714	   9132	     87
  14816	   9273	     86
  15620	   9818	     92
  16464	  10364	     84
  17386	  10909	     92
  17757	  11118	     86
  17889	  11314	     87
  18423	  11634	     92
  19468	  12000	     81
  20409	  12247	     73
  20518	  12362	     84
  20643	  12469	     79
  20784	  12672	     87
  21936	  13244	     92
  22782	  13866	     84
  23734	  14493	     79
  24559	  15115	     73
  25436	  15737	     81
