16.667	0	87
606.25	257.81	79
768.75	359.38	86
856.25	551.46	87
1704.2	1000	73
2510.4	1500	87
3433.3	2000	79
3929.2	2191.4	73
4027.1	2391.6	87
4537.5	2664.1	79
5389.6	3000	86
5993.8	3160.1	73
6089.6	3257.8	79
6152.1	3448.1	87
6685.4	3796.9	81
7400	4199.2	79
8227.1	4597.6	86
9445.8	5000	73
10356	5226.6	81
10473	5328.1	79
10619	5429.7	86
10733	5619.2	87
11375	6140.6	79
12158	6710.9	92
12938	7285.1	87
13613	7855.4	79
14873	8425.7	73
16594	9000	81
17031	9132.4	73
17096	9234	79
17200	9335.5	81
17329	9485.3	87
17744	9886.7	81
18346	10332	86
18923	10777	79
19590	11219	92
20196	11664	79
20894	12109	73
21623	12555	81
