     17	   2000	     72
    340	   2063	     77
   1058	   2217	     77
   1133	   2233	     79
   1240	   2250	     81
   1573	   2342	     79
   1721	   2500	     77
   2004	   2563	     84
   2798	   2750	     81
   3252	   3000	     77
   3526	   3063	     86
   4291	   3250	     82
   4743	   3500	     77
   5022	   3563	     84
   5799	   3750	     81
   6270	   4000	     77
   6524	   4063	     76
   6778	   4125	     77
   6995	   4188	     78
   7216	   4250	     79
   7713	   4500	     79
   7960	   4563	     77
   8194	   4625	     79
   8394	   4688	     80
   8635	   4750	     81
   9108	   5000	     81
   9365	   5063	     79
   9594	   5125	     82
   9825	   5188	     81
  10073	   5250	     81
  10323	   5313	     79
  10558	   5500	     77
  10779	   5563	     76
  10923	   5592	     77
  11054	   5625	     79
  11175	   5654	     77
  11298	   5688	     76
  11400	   5717	     74
  11519	   5750	     72
  17984	   8063	     84
  20314	   8813	     82
  20509	   9000	     81
  20859	   9063	     81
  21039	   9125	     79
  21274	   9188	     79
  21534	   9250	     79
  22336	   9500	     79
  22557	   9563	     79
  23370	   9813	     81
  23593	  10000	     77
  23839	  10063	     76
  24084	  10125	     72
  24299	  10188	     77
  24495	  10217	     79
  24541	  10233	     81
  24616	  10250	     82
  25004	  10342	     81
  25119	  10500	     79
  25379	  10563	     80
  26169	  10750	     81
  32754	  13063	     65
  33523	  13250	     81
  34054	  13500	     83
  34329	  13563	     83
  34802	  13688	     84
  35040	  13750	     79
  35752	  14029	     76
  35792	  14046	     77
  35885	  14063	     79
  36121	  14125	     77
  36350	  14188	     76
  36581	  14250	     74
  36825	  14313	     73
  37127	  14500	     81
  37313	  14563	     79
  38115	  14750	     77
  38919	  15063	     77
  39031	  15092	     79
  39167	  15125	     77
  39288	  15154	     76
  39356	  15188	     74
  39521	  15217	     72
  39588	  15250	     71
  39742	  15279	     72
  39883	  15313	     71
  40008	  15342	     69
  40129	  15500	     67
  40256	  15529	     65
  40358	  15563	     64
  40475	  15592	     67
  40617	  15625	     69
  40721	  15654	     71
  40842	  15688	     72
  40969	  15717	     74
  41081	  15750	     76
  41192	  15779	     77
  41313	  15813	     79
  41423	  15842	     81
  41542	  16000	     83
  41646	  16029	     84
  41760	  16063	     79
  42306	  16188	     76
  42556	  16250	     72
  43369	  16563	     81
  43517	  16625	     83
  43575	  16642	     81
  43650	  16663	     79
  43760	  16688	     81
  43873	  16717	     83
  43929	  16750	     84
  44827	  17063	     62
  45558	  17250	     81
  46348	  17563	     72
  47010	  17750	     71
  50591	  19063	     76
  50711	  19092	     79
  50839	  19125	     78
  50932	  19154	     79
  51053	  19188	     78
  51149	  19217	     79
  51274	  19250	     84
  51386	  19279	     79
  51528	  19313	     78
  51616	  19342	     79
  51767	  19500	     78
  51851	  19529	     79
  52038	  19563	     86
  52417	  19654	     84
  52496	  19688	     83
  52608	  19717	     81
  52733	  19750	     79
  53427	  20063	     76
  53554	  20092	     79
  53685	  20125	     78
