30	217	74
270	433	60
610	652	67
1010	978	71
1360	1304	68
1740	1630	73
2080	1957	74
2480	2283	71
2850	2609	60
3128	2935	71
3200	3026	60
3410	3098	69
3570	3261	68
3770	3424	73
3950	3587	74
4140	3750	67
4280	3913	63
4490	4000	68
4560	4076	69
4710	4239	74
4900	4326	73
4970	4402	67
5210	4565	68
5390	4728	60
5690	4858	69
5770	4969	68
6000	5161	73
6220	5340	67
6300	5439	69
6540	5597	64
6770	5814	74
7010	6033	63
7080	6124	60
8599	7261	73
8660	7337	74
11330	9207	67
11440	9293	73
15680	11818	69
15750	11902	60
24150	16467	60
24300	16551	74
