0	0	66
1500	1136	73
1600	1250	74
1780	1364	66
2330	1705	71
2450	1818	60
3700	2614	79
3880	2727	73
5550	3977	74
5697	4091	68
6110	4318	73
6200	4432	66
6340	4545	65
7940	5795	64
8150	5909	70
8540	6250	65
8690	6364	66
9010	6591	65
9130	6705	64
9291	6818	71
10090	7386	65
10190	7500	69
10330	7614	70
10460	7727	60
10810	7955	65
10910	8068	60
11080	8182	66
11520	8523	64
11690	8636	70
13270	9773	66
13380	9886	71
13519	10000	64
13890	10227	71
13980	10341	70
14140	10455	60
15910	11705	65
16050	11818	66
16970	12500	70
17060	12614	65
17260	12727	71
18854	13977	64
18995	14091	66
19295	14318	65
19450	14432	70
19600	14545	60
20040	14886	71
20200	15000	65
20910	15568	60
21080	15682	66
21214	15795	70
21456	15909	64
24410	18059	60
24750	18227	71
25028	18393	60
25260	18559	73
25470	18727	60
25880	18977	68
26220	19227	69
26560	19477	63
26860	19727	67
27180	19977	73
27480	20227	69
27800	20477	74
28050	20689	71
28100	20778	60
28300	20883	73
28500	20977	67
28627	21102	73
28800	21227	68
28987	21352	73
29190	21477	67
29370	21602	68
29540	21727	73
29723	21848	68
29790	21943	60
30060	22059	73
20370	22227	67
30530	22393	73
30760	22559	68
31040	22767	67
31472	23016	67
31803	23182	60
31890	23265	73
32380	23510	73
