     38	   1500	     72
    350	   1688	     77
   1113	   2150	     77
   1200	   2200	     79
   1338	   2250	     81
   1713	   2525	     79
   1850	   3000	     77
   2163	   3188	     84
   2988	   3750	     81
   3450	   4500	     77
   3725	   4688	     86
   4475	   5250	     82
   4950	   6000	     77
   5225	   6188	     84
   6038	   6750	     81
   6500	   7500	     77
   6763	   7688	     76
   7012	   7875	     77
   7225	   8063	     78
   7475	   8250	     79
   8012	   9000	     79
   8250	   9188	     77
   8475	   9375	     79
   8700	   9563	     80
   8975	   9750	     81
   9600	  10500	     81
   9725	  10688	     79
   9963	  10875	     82
  10200	  11063	     81
  10450	  11250	     81
  10700	  11438	     79
  10963	  12000	     77
  11212	  12188	     76
  11313	  12275	     77
  11488	  12375	     79
  11612	  12463	     77
  11750	  12563	     76
  11838	  12650	     74
  11975	  12750	     72
  18850	  19688	     84
  21338	  21938	     82
  21638	  22500	     81
  21900	  22688	     81
  22150	  22875	     79
  22413	  23063	     79
  22662	  23250	     79
  23513	  24000	     79
  23775	  24188	     79
  24588	  24938	     81
  24800	  25500	     77
  25075	  25688	     76
  25363	  25875	     72
  25563	  26063	     77
  25763	  26150	     79
  25825	  26200	     81
  25912	  26250	     82
  26075	  26525	     81
  26475	  27000	     79
  26762	  27188	     80
  27613	  27750	     81
  35175	  34688	     65
  36025	  35250	     81
  36550	  36000	     83
  36825	  36188	     83
  37313	  36563	     84
  37588	  36750	     79
  38263	  37588	     76
  38325	  37637	     77
  38425	  37688	     79
  38650	  37875	     77
  38875	  38063	     76
  39100	  38250	     74
  39137	  38438	     73
  39713	  39000	     81
  39900	  39188	     79
  40725	  39750	     77
  41538	  40688	     77
  41662	  40775	     79
  41825	  40875	     77
  41938	  40963	     76
  42075	  41063	     74
  42200	  41150	     72
  42325	  41250	     71
  42463	  41338	     72
  42613	  41438	     71
  42713	  41525	     69
  42850	  42000	     67
  42975	  42088	     65
  43113	  42188	     64
  43225	  42275	     67
  43363	  42375	     69
  43500	  42463	     71
  43625	  42563	     72
  43750	  42650	     74
  43875	  42750	     76
  43988	  42838	     77
  44125	  42938	     79
  44250	  43025	     81
  44438	  43500	     83
  44488	  43588	     84
  44625	  43688	     79
  45175	  44063	     76
  45463	  44250	     72
  46313	  45188	     81
  46450	  45375	     83
  46513	  45425	     81
  46588	  45488	     79
  46688	  45563	     81
  46825	  45650	     83
  46975	  45750	     84
  47800	  46688	     62
  48613	  47250	     81
  49375	  48188	     72
  49962	  48750	     71
  54325	  52688	     76
  54488	  52775	     79
  54637	  52875	     78
  54738	  52962	     79
  54863	  53063	     78
  54975	  53150	     79
  55138	  53250	     84
  55250	  53337	     79
  55387	  53438	     78
  55450	  53525	     79
  55875	  54000	     78
  55938	  54087	     79
  56088	  54188	     86
  56337	  54462	     84
  56438	  54563	     83
  56550	  54650	     81
  56688	  54750	     79
  57525	  55688	     76
  57663	  55775	     79
  57813	  55875	     78
  57900	  55962	     79
  58025	  56063	     78
  58125	  56150	     79
  58263	  56250	     84
  58387	  56337	     79
  58525	  56438	     78
  58638	  56525	     79
  58950	  57000	     78
  59025	  57087	     79
  59125	  57188	     86
  59438	  57462	     84
  59563	  57563	     83
  59700	  57650	     81
  59825	  57750	     79
  60688	  58688	     86
  60837	  58775	     84
  60963	  58875	     83
  61075	  58962	     84
  61225	  59063	     83
  61313	  59150	     84
  61525	  59250	     84
  61587	  59337	     83
  61713	  59438	     81
  61825	  59525	     83
  62000	  60000	     81
  62113	  60087	     83
  62300	  60188	     83
  62363	  60275	     81
  62463	  60375	     80
  62563	  60462	     81
  62688	  60563	     80
  62813	  60650	     81
  62900	  60750	     81
  63087	  60837	     79
  63213	  60938	     78
  63338	  61025	     79
  63472	  61500	     78
  63588	  61587	     79
  63706	  61688	     79
  63891	  61775	     77
  63975	  61875	     76
  64175	  61962	     77
  64300	  62063	     76
  64400	  62150	     77
  64500	  62250	     77
  64550	  62337	     76
  64650	  62438	     75
  64788	  62525	     76
  65075	  63000	     75
  65213	  63087	     76
  65325	  63188	     76
  65512	  63275	     74
  65663	  63375	     73
  65788	  63462	     74
  65925	  63563	     73
  66063	  63650	     74
  66087	  63750	     74
  66338	  63837	     72
  66462	  63938	     71
  66588	  64025	     72
  66713	  64500	     71
  66837	  64587	     72
  66988	  64688	     71
  67913	  65250	     83
  68850	  66188	     84
  69500	  66750	     78
  70250	  67688	     79
  70387	  67875	     81
  70463	  67913	     79
  70475	  67962	     78
  70625	  68013	     79
  70700	  68063	     81
  71000	  68250	     72
  71488	  69000	     74
  71763	  69188	     77
  72400	  69750	     76
  73325	  70688	     71
  74088	  71250	     86
  74950	  72188	     87
  75575	  72750	     66
  76450	  73688	     67
  76762	  73875	     69
  76850	  73962	     71
  76988	  74063	     72
