30	0	72
590	288	79
1160	577	85
1740	865	71
2310	1154	79
2930	1442	72
3440	1731	66
4030	2019	74
4700	2308	66
5850	2885	72
7710	4038	88
7940	4327	82
8150	4615	83
8380	4904	88
8640	5192	83
8830	5481	82
8990	5769	88
9230	6058	82
9380	6288	81
9570	6517	83
9700	6750	81
9840	6979	82
10920	8365	74
11090	8557	80
11240	8748	81
11350	8942	96
11520	9134	80
11660	9325	74
11820	9519	80
12090	9808	81
12280	10096	80
13230	11250	82
13380	11442	74
13520	11633	82
13630	11827	77
13780	12018	87
13920	12210	82
14010	12404	77
14170	12595	90
14290	12787	77
14460	12981	82
14570	13172	87
14710	13364	77
14850	13558	82
15000	13749	74
15110	13941	82
15280	14135	96
15510	14423	82
15720	14712	87
15920	15000	90
16160	15288	77
16370	15577	90
16540	15865	87
16750	16154	82
16950	16442	96
18040	17596	82
20050	20192	74
20150	20337	82
20250	20481	96
20780	21058	96
21610	22212	82
21710	22356	96
21840	22500	83
22620	23365	82
23830	25096	83
23960	25240	88
24460	25673	88
26420	28269	82
26510	28413	83
26640	28558	81
27200	29135	81
28460	30865	82
29240	31731	83
29400	32019	80
29600	32308	82
29820	32596	81
30080	32885	80
30250	33173	82
30460	33462	83
30680	33750	82
30890	33942	90
31090	34133	82
31890	35192	82
32110	35481	81
32280	35769	82
32520	36058	83
32720	36288	81
32900	36517	82
33040	36750	81
33190	36979	83
