0	0	79
70	63	68
310	130	66
490	204	68
5480	2708	79
5570	2775	66
5750	2836	65
5900	2908	66
6070	3000	65
6280	3089	66
6440	3181	65
6630	3273	66
6790	3362	65
6960	3454	66
9240	4594	79
9320	4657	65
9530	4751	68
9680	4842	65
9860	4934	68
10030	5023	65
10180	5115	68
16510	8182	79
16690	8271	79
16830	8363	79
16980	8455	79
17130	8544	79
17280	8636	79
23610	11689	79
23680	11742	68
23900	11817	68
24010	11908	68
24190	12000	68
24340	12089	68
24510	12181	68
24690	12273	68
24850	12362	68
25030	12454	68
27350	13615	79
27410	13674	66
27640	13739	66
27790	13817	66
30640	15219	79
30710	15280	65
30920	15362	65
31070	15454	65
