      0	    909	     73
    270	   1023	     74
    525	   1136	     79
    792	   1250	     73
   1026	   1364	     74
   1282	   1477	     68
   1528	   1591	     73
   1735	   1705	     65
   1987	   1818	     68
   2201	   1932	     66
   2467	   2045	     60
   2738	   2159	     71
   2991	   2273	     68
   3259	   2386	     73
   5106	   3182	     60
   5321	   3295	     66
   5575	   3409	     65
   5792	   3523	     68
   6036	   3636	     71
   6253	   3750	     65
   6503	   3864	     66
   6741	   3977	     60
   7018	   4091	     73
   7237	   4205	     74
   7491	   4318	     79
   7734	   4432	     68
   7963	   4545	     65
   8234	   4659	     66
   8456	   4773	     76
   8746	   4886	     72
   9050	   5000	     73
   9265	   5114	     68
   9519	   5227	     70
   9794	   5341	     65
  10036	   5455	     64
  10361	   5568	     71
  14850	   7500	     66
  15136	   7614	     73
  15362	   7727	     68
  15609	   7841	     73
  15836	   7955	     65
  16088	   8068	     60
  16319	   8182	     66
  16569	   8295	     73
  16794	   8409	     79
  17025	   8523	     74
  17267	   8636	     71
  17519	   8750	     70
  17777	   8864	     65
  18038	   8977	     68
  18295	   9091	     60
  18539	   9205	     64
  18808	   9318	     66
  19079	   9432	     69
