      0	   1364	     72
    160	   1515	     66
    323	   1665	     72
    466	   1818	     72
    617	   1969	     79
    792	   2120	     72
   1992	   3636	     79
   2168	   3817	     72
   2277	   3999	     77
   2443	   4181	     72
   2578	   4363	     79
   5208	   7273	     66
   5372	   7424	     79
   5525	   7575	     72
   5657	   7727	     80
   5805	   7878	     70
   5961	   8029	     80
   6110	   8182	     72
   6287	   8333	     79
   6460	   8484	     66
  10242	  12500	     85
  10391	  12727	     80
  10588	  12955	     72
  10715	  13182	     70
  10946	  13409	     71
  11115	  13636	     70
  11319	  13864	     72
  11480	  14091	     80
  11684	  14318	     85
  11892	  14545	     77
  12055	  14696	     72
  12178	  14847	     79
  12336	  15000	     71
  12470	  15151	     77
  12630	  15302	     72
