0	0	64
520	250	66
1060	500	71
1550	750	65
2040	1000	70
2570	1250	81
3100	1500	70
3618	1750	71
4100	2000	63
4651	2250	64
5120	2500	74
5710	2750	63
6210	3000	68
6660	3250	63
7170	3500	74
7690	3750	60
8220	4000	66
8730	4250	74
9270	4500	79
9750	4750	71
10220	5000	66
10780	5250	73
11240	5500	65
11770	5750	63
12290	6000	74
12770	6250	60
13320	6500	68
13790	6750	74
14280	7000	81
14850	7250	70
15400	7500	64
15890	7750	63
16410	8000	68
16940	8250	74
17560	8500	66
17970	8750	70
18490	9000	81
19000	9250	63
21590	10250	64
25780	12250	74
32990	15750	60
