1370	0	75
1884	188	73
2250	375	73
2370	563	72
2630	750	70
2940	1313	69
3700	1875	72
4560	2813	77
4840	3000	75
5050	3188	73
5300	3375	73
5480	3563	72
5780	3750	70
6070	4313	69
7340	5325	65
7680	5813	69
8310	6262	65
8470	6375	72
9030	6825	69
9290	7313	75
9840	7688	72
10370	7875	69
10860	8325	65
11070	8813	69
11690	9263	65
11850	9375	72
12420	9825	69
12690	10313	75
14660	12000	79
14900	12188	77
15180	12375	75
15450	12563	74
16050	12750	72
16380	13313	70
16570	13500	65
16840	13688	74
17100	13875	74
17240	14063	70
17425	14250	77
17830	14813	77
18320	15188	79
18450	15375	77
18660	15463	75
19140	15750	74
19440	16313	74
19610	16500	72
19910	16688	72
20150	16875	72
20360	17063	74
20600	17250	70
20910	17813	74
21680	18375	72
22290	18750	65
22580	19313	70
22795	19500	65
23060	19688	74
23150	19875	74
23460	20063	70
23750	20250	77
24010	20813	77
24500	21188	79
24820	21375	77
25060	21463	75
25600	21750	74
26120	22313	74
27684	22688	75
28060	22875	74
28220	22963	72
29900	23813	72
30140	24000	74
30330	24188	75
30610	24375	65
30840	24563	67
31100	24750	69
31400	25313	70
32381	26813	74
